revenue_rank,creator_id,creator_name,campaigns_observed,brands_observed,followers,avg_views,creator_power_score,mean_predicted_revenue,median_predicted_revenue,mean_actual_revenue,total_actual_revenue,mean_expected_orders,mean_expected_roi_pct,median_absolute_percentage_error
2406,shopmedua1408,shopmedua1408,1,1,3250.0,337.8,34.0521988483156,2068104.78748258,2068104.78748258,39407132.45,39407132.45,2.0,-27.61633243810971,94.7519531138009
2407,.caigicungco1996,.caigicungco1996,1,1,915.0,133.0,30.36102808628456,2065796.4646808521,2065796.4646808521,2398439.06,2398439.06,1.0,-27.697123736170177,13.869128503900697
2408,trinhtheu92,trinhtheu92,1,1,1955.0,0.0,22.421555345349706,2053445.9095585211,2053445.9095585211,3000800.48,3000800.48,1.0,-28.129393165451766,31.570061946986854
2409,nguyenthivananh993,nguyenthivananh993,1,1,25700.0,0.0,26.416488074739053,2038851.144316024,2038851.144316024,350543.34,350543.34,2.0,-28.640209948939166,481.6259822012376
2410,embeiu1706,embeiu1706,1,1,1101.0,0.0,21.531600865386107,2023580.2446784608,2023580.2446784608,4352611.57,4352611.57,18.0,-29.174691436253873,53.508825399771176
2411,miecualinh,miecualinh,1,1,905500.0,0.0,31.9412698713469,2017094.6199561777,2017094.6199561777,15098830.57,15098830.57,6.0,-96.88135564004567,86.64072286522666
2412,nguyen.thai.sang4408,nguyen.thai.sang4408,1,1,14700.0,0.0,25.550048279990072,2014914.40593201,2014914.40593201,2098258.96,2098258.96,4.0,-29.477995792379662,3.972081409245599
2413,vanh140424,vanh140424,1,1,1991.0,0.0,22.449842786731693,2010750.6075112482,2010750.6075112482,18247080.47,18247080.47,1.0,-29.623728737106315,88.98042560388156
2414,m.an1036,m.an1036,1,1,2752.0,1536.5238095238096,36.60949661707201,2004506.7641232922,2004506.7641232922,961490.31,961490.31,3.0,-29.842263255684777,108.47914360398411
2415,nhanhaykhocc11,nhanhaykhocc11,1,1,22600.0,0.0,26.217122481946507,1999092.7366729772,1999092.7366729772,97412752.21,97412752.21,2.0,-30.031754216445794,97.94781207663306
2416,anh.ngan.spa.1995,anh.ngan.spa.1995,1,1,38900.0,406.4,38.24518790685579,1992643.0209968467,1992643.0209968467,2689284.59,2689284.59,2.0,-30.257494265110374,25.904345400765234
2417,menhim3731,menhim3731,1,1,5518.0,1105.5,37.0759597027508,1978294.0099984761,1978294.0099984761,402279.18,402279.18,10.0,-30.759709650053342,391.7714135736471
2418,nh.kun36,nh.kun36,1,1,1212.0,161.625,31.156972155076808,1975333.987918762,1975333.987918762,2712238.67,2712238.67,14.0,-30.86331042284333,27.169610485689223
2419,sandeal_beauty,sandeal_beauty,2,2,10900.0,172.6,30.52760432118504,1958846.9538666022,1958846.9538666022,124683794.17,249367588.34,1.0,-31.44035661466892,98.97722714781241
2420,ao.dii,ao.dii,1,1,14200.0,0.0,25.496377029748096,1937840.525158581,1937840.525158581,56095597.08,56095597.08,11.0,-32.17558161944967,96.54546769081546
2421,thuynambolero,thuynambolero,1,1,3237.0,471.0,34.66312095628149,1906374.5379549693,1906374.5379549693,4654384.43,4654384.43,2.0,-33.27689117157608,59.04131756570504
2422,dung.200397,dung.200397,1,1,18500.0,0.0,25.90664944049312,1884533.174724097,1884533.174724097,6706323.08,6706323.08,11.0,-34.04133888465661,71.89915916302535
2423,in4.luv.lap,in4.luv.lap,1,1,91500.0,1229.0,41.62849495370012,1842248.7168523488,1842248.7168523488,24112494.97,24112494.97,2.0,-71.81258793887118,92.35977563025138
2424,hana_3689,hana_3689,2,2,155700.0,617.4423076923078,38.487375986515374,1836598.5658824726,1836598.5658824726,1665608.4900000002,3331216.9800000004,4.0,-83.48594738448644,21.812030633384833
2425,m.ken807,m.ken807,1,1,2888.0,3608.0,38.272422925093444,1822445.1113258475,1822445.1113258475,376640.89,376640.89,9.0,-36.21442110359535,383.8680981573316
2426,vycatlai,vycatlai,1,1,772100.0,0.0,31.69407408956129,1819667.7925469568,1819667.7925469568,16168501.75,16168501.75,10.0,-96.70051170889037,88.74560042307596
2427,cuongbanhang0,cuongbanhang0,1,1,15400.0,0.0,25.62219843409828,1802255.6864304284,1802255.6864304284,1568037907.76,1568037907.76,5.0,-36.921050974935014,99.8850630027813
2428,juhihi_phuong,juhihi_phuong,1,1,1510.0,1045.0,34.96203253656367,1801892.1985455023,1801892.1985455023,848377.43,848377.43,10.0,-36.93377305090743,112.3927552558184
2429,namoinam,namoinam,1,1,95900.0,0.0,28.4588920411558,1795142.4264053886,1795142.4264053886,9896171.52,9896171.52,5.0,-73.79354122035929,81.8602332954978
2430,liinhousee,liinhousee,1,1,11700.0,282.1764705882353,35.70485071425079,1767996.3360698838,1767996.3360698838,6134671.43,6134671.43,8.0,-38.12012823755407,71.18026032455525
2431,utthuy6659,utthuy6659,1,1,4673.0,167.95454545454547,33.32028282749192,1739674.0719087482,1739674.0719087482,6202659.02,6202659.02,3.0,-39.111407483193815,71.95276950902344
2432,toctrangtrang,toctrangtrang,1,1,2188.0,501.0,34.17056017135064,1726732.6304697793,1726732.6304697793,915848.51,915848.51,13.0,-39.56435793355773,88.53911008380406
2433,phimtruyentrungquoc3,phimtruyentrungquoc3,1,1,1908.0,127.0,31.414730437838205,1710096.937906016,1710096.937906016,2852221.17,2852221.17,1.0,-40.14660717328945,40.043326376894676
2434,yeutiktoknhieukkk,yeutiktoknhieukkk,1,1,1512.0,0.0,22.023234196290986,1704758.0024513665,1704758.0024513665,60308952.61,60308952.61,13.0,-40.33346991420217,97.17329197627501
2435,duongngochieu0,duongngochieu0,1,1,25600.0,1161.0,39.54703892775076,1656818.1929836427,1656818.1929836427,999549.45,999549.45,3.0,-42.01136324557251,65.7565008898402
2436,sysy.review,sysy.review,1,1,4902.0,99.41666666666669,32.426055296960115,1631804.3993509335,1631804.3993509335,940032.14,940032.14,9.0,-42.88684602271733,73.59027738678525
2437,maivyri.vui.1,maivyri.vui.1,1,1,1137.0,236.0731707317073,31.759527792612552,1611629.8312245174,1611629.8312245174,10016561.31,10016561.31,3.0,-43.59295590714189,83.91034825878265
2438,haivochongreview,haivochongreview,1,1,1070.0,8348.0,38.294348009888466,1599233.1613059116,1599233.1613059116,1254156.77,1254156.77,7.0,-44.026839354293095,27.514613767616275
2439,nhien1987a,nhien1987a,1,1,1647.0,110.88235294117646,30.936206243870405,1593595.8132151482,1593595.8132151482,339477.33,339477.33,8.0,-44.224146537469814,369.4262834031209
2440,gu.xinhxinh,gu.xinhxinh,1,1,2220.0,209.0,32.57099407444332,1569915.7221961354,1569915.7221961354,5229926.59,5229926.59,12.0,-45.052949723135264,69.98206962985047
2441,kieuchii2,kieuchii2,1,1,21600.0,1152.0,39.26905586658716,1568477.0784881238,1568477.0784881238,679393.91,679393.91,9.0,-45.10330225291567,130.86416516275864
2442,tam_nguyen_93,tam_nguyen_93,1,1,2030.0,382.3333333333333,33.55238733241302,1566776.9153398331,1566776.9153398331,2857096.64,2857096.64,7.0,-45.16280796310584,45.16192090233836
2443,mebicoca,mebicoca,1,1,1323.0,285.6666666666667,32.34788303548181,1526478.048764748,1526478.048764748,2389984.83,2389984.83,1.0,-46.573268293233824,36.13022017529927
2444,anroibao_678,anroibao_678,1,1,5379.0,2373.0,38.45723482713637,1514508.2769693169,1514508.2769693169,382669.05,382669.05,7.0,-46.992210306073915,295.77495932041455
2445,uaanhbi,uaanhbi,1,1,6391.0,0.0,24.258226462005876,1506766.3892208105,1506766.3892208105,46849484.43,46849484.43,4.0,-47.263176377271634,96.78381436305422
2446,seoyoon.skin,seoyoon.skin,2,2,65300.0,881.45,40.4650067021131,1499850.9498945198,1499850.9498945198,7155701.04,14311402.08,10.5,-67.84393063013282,86.69706600394167
2447,lehaiminh866,lehaiminh866,1,1,5307.0,114.8,32.81445647733612,1492958.5207085186,1492958.5207085186,4043426.06,4043426.06,3.0,-47.746451775201855,63.07689324462339
2448,thao.mai1294,thao.mai1294,1,1,2060.0,896.4285714285714,35.1583731655618,1475238.3230533202,1475238.3230533202,185261.62,185261.62,2.0,-48.36665869313379,696.3000232068144
2449,cuahangonline79,cuahangonline79,1,1,5537.0,2676.0,38.72570576698928,1467403.0940679992,1467403.0940679992,0.0,0.0,9.0,-48.640891707620035,
2450,mecherry2602,mecherry2602,1,1,3054.0,401.46153846153845,34.276239642294506,1464024.74274118,1464024.74274118,5161195.44,5161195.44,3.0,-48.75913400405871,71.6339991430129
2451,sususansales,sususansales,1,1,1534.0,1026.5,34.95326143195523,1461964.633673039,1461964.633673039,3870861.83,3870861.83,1.0,-48.83123782144364,62.23154692987223
2452,mebimgenz08,mebimgenz08,1,1,1147.0,204.0,31.50254697071391,1458028.803561604,1458028.803561604,1806800.54,1806800.54,8.0,-48.96899187534386,19.303278293153262
2453,tranphuongloan92,tranphuongloan92,1,1,3609.0,3980.0,38.800587259998636,1456266.7326182232,1456266.7326182232,3691214.73,3691214.73,3.0,-49.030664358362195,60.547764377332136
2454,muahchtui,muahchtui,1,1,21.0,304.25,26.109557599293314,1432313.6686813296,1432313.6686813296,964578.75,964578.75,8.0,-49.869021596153466,48.49110751002234
2455,hoabenho199x,hoabenho199x,1,1,391600.0,4689.2,46.37478582714163,1422676.1778664263,1422676.1778664263,6338805.43,6338805.43,10.0,-94.91382367463484,77.5560838145741
2456,shop_annhien16,shop_annhien16,1,1,2380.0,416.0,33.9556760270818,1414277.2948690355,1414277.2948690355,3452071.24,3452071.24,1.0,-50.50029467958376,59.031051315469504
2457,2mithidoiten_07,2mithidoiten_07,1,1,1659.0,390.0,33.27638151537381,1404977.389577836,1404977.389577836,179124410.03,179124410.03,9.0,-50.82579136477574,99.21564158154517
2458,toptran1502,toptran1502,1,1,11400.0,517.5,36.79038599938596,1388342.1783060208,1388342.1783060208,26706469.26,26706469.26,7.0,-51.40802375928928,94.8014761337792
2459,huynhcam66,huynhcam66,1,1,4164.0,291.5,34.16297384319302,1368803.8097431718,1368803.8097431718,8393035.82,8393035.82,3.0,-52.09186665898899,83.69119542560023
2460,_itc_13,_itc_13,1,1,6313.0,0.0,24.239182930874968,1360068.0256248272,1360068.0256248272,1803480.72,1803480.72,8.0,-52.39761910313104,24.58649485175382
2461,thcte52,thcte52,1,1,3559.0,205.0,33.26699032079194,1344550.6334091576,1344550.6334091576,548726968.45,548726968.45,10.0,-52.94072783067948,99.75496909925766
2462,vothuylam1907,vothuylam1907,1,1,11500.0,787.6666666666666,37.584551450148325,1340330.5005527341,1340330.5005527341,6892763.05,6892763.05,6.0,-53.088432480654305,80.55452521971237
2463,cobalonganzzz,cobalonganzzz,1,1,2405.0,288.75,33.29425137116112,1320053.4580321827,1320053.4580321827,132927.29,132927.29,6.0,-53.798128968873606,893.0642970545646
2464,thoangha12,thoangha12,1,1,2379.0,300.55,33.35169565601291,1296958.6724075763,1296958.6724075763,3813622.88,3813622.88,2.0,-54.606446465734834,65.991428276527
2465,duongthuy2190,duongthuy2190,1,1,1204.0,387.75,32.768779134371876,1264450.0794086175,1264450.0794086175,1325091.9,1325091.9,2.0,-55.7442472206984,4.576423762863727
2466,minhdayn2_review,minhdayn2_review,1,1,566.0,741.3333333333334,32.80345872100456,1264016.3204800033,1264016.3204800033,1328097.23,1328097.23,7.0,-55.759428783199894,4.82501642744912
2467,myphamonline,myphamonline,1,1,9863.0,586.0,36.79673359413895,1248842.2643583266,1248842.2643583266,3104812.46,3104812.46,1.0,-56.29052074745857,59.77720778799224
2468,mypham_chinhhang6789,mypham_chinhhang6789,1,1,167.0,239.5,28.81897862039484,1232947.548833578,1232947.548833578,25247699.97,25247699.97,6.0,-56.84683579082478,95.11659457970984
2469,thutra93,thutra93,1,1,19700.0,0.0,26.00412468225011,1230370.1658966655,1230370.1658966655,61672456.8,61672456.8,7.0,-56.93704419361671,98.00499245572998
2470,moon56030,moon56030,1,1,1791.0,298.1,32.89637260361929,1211818.269334629,1211818.269334629,13049753.41,13049753.41,4.0,-57.58636057328799,90.71386078141511
2471,minhanhforever,minhanhforever,1,1,139500.0,0.0,29.040156984175702,1211450.7976064212,1211450.7976064212,701220.12,701220.12,1.0,-87.84207084839434,72.76326834524103
2472,hng.hnh.shop3,hng.hnh.shop3,1,1,16100.0,190.9214659685864,35.47595620110118,1210107.6104085569,1210107.6104085569,3794575.0,3794575.0,2.0,-57.64623363570052,68.10953504915422
2473,pajtiktok7,pajtiktok7,1,1,41700.0,0.0,27.167189669953512,1202634.4367744573,1202634.4367744573,282821.85,282821.85,6.0,-59.62378389726042,325.2268474923198
2474,asia.man65,asia.man65,1,1,10200.0,475.5,36.460660197830045,1185375.5508210997,1185375.5508210997,6682930.73,6682930.73,1.0,-58.51185572126152,82.26263897215198
2475,thanhhuong6112,thanhhuong6112,1,1,2140.0,734.3777777777777,34.84677105075698,1181508.1689556253,1181508.1689556253,4313151.46,4313151.46,2.0,-58.64721408655311,72.60684722266569
2476,kenmihuynh,kenmihuynh,1,1,1849.0,54.0,29.793834247269572,1170099.398954221,1170099.398954221,1523715.87,1523715.87,7.0,-59.046521036602265,23.207507253027366
2477,dy7s8bx64wd5,dy7s8bx64wd5,2,2,4413.0,1467.5357142857144,37.24973161107901,1169885.563656116,1169885.563656116,20108627.07,40217254.14,1.0,-59.05400527203595,98.10369777159083
2478,yeumakup,yeumakup,1,1,1147.0,110.2,30.364050947164312,1136882.190519507,1136882.190519507,1542390.71,1542390.71,6.0,-60.20912333181726,26.290907799911018
2479,chamchi58,chamchi58,1,1,7711.0,87990.0,45.73985546682218,1136117.7233940498,1136117.7233940498,347944.33,347944.33,3.0,-60.23587968120826,226.52284444297445
2480,chonchondayy,chonchondayy,1,1,2565.0,67.28571428571429,30.703996827909304,1134545.6192249877,1134545.6192249877,885318.03,885318.03,6.0,-60.29090332712542,28.151193218666027
2481,tiemnhonhaxuyen,tiemnhonhaxuyen,1,1,3070.0,260.15384615384613,33.47936483947015,1129202.2677510362,1129202.2677510362,1766185.99,1766185.99,5.0,-60.47792062871373,36.06549513219521
2482,i_hanh_09,i_hanh_09,1,1,7235.0,562.5,36.24013530316903,1127792.531816346,1127792.531816346,585113.17,585113.17,6.0,-60.52726138642789,92.74776054286149
2483,lamnguyenlatui,lamnguyenlatui,1,1,143200.0,0.0,29.080759590793054,1119048.9251437297,1119048.9251437297,2759443.55,2759443.55,3.0,-89.0595775474775,59.44657301854463
2484,thanhtruc.le_j,thanhtruc.le_j,1,1,4042.0,0.0,23.547751377227165,1112253.540469913,1112253.540469913,800860.93,800860.93,6.0,-61.071126083553054,38.88223270798252
2485,trangbong3006,trangbong3006,1,1,5937.0,2700.0,38.85048682854045,1092837.9437291105,1092837.9437291105,14111322.86,14111322.86,5.0,-61.75067196948114,92.25559535012219
2486,uyen.vu_,uyen.vu_,1,1,1248.0,454.0,33.117295507245004,1076854.8982936097,1076854.8982936097,622228.48,622228.48,5.0,-62.31007855972366,73.06422526555033
2487,fc.ngoctrinh1989,fc.ngoctrinh1989,1,1,48500.0,0.0,27.401490466538043,1072061.2031112032,1072061.2031112032,1954047.86,1954047.86,3.0,-69.05390341534671,45.13638969358698
2488,conamquyhoii,conamquyhoii,1,1,28900.0,296.5,37.1991566237135,1058263.8727489219,1058263.8727489219,5483954.76,5483954.76,1.0,-62.96076445378773,80.70254188696259
2489,thanhhuyen_lamdep,thanhhuyen_lamdep,1,1,42600.0,302.0,37.83506274057968,1047100.671736271,1047100.671736271,1711372.63,1711372.63,8.0,-65.58824083495824,38.81515612784627
2490,miino.o,miino.o,1,1,1103.0,0.0,21.53441328993085,1046223.0891947746,1046223.0891947746,34998872.49,34998872.49,6.0,-63.38219187818288,97.01069487454573
2491,3105_i,3105_i,1,1,1065.0,102.33333333333331,30.112544158977872,1037156.3921184676,1037156.3921184676,935512.48,935512.48,6.0,-63.699526275853636,10.865051433463252
2492,tienichchubo,tienichchubo,1,1,1771.0,874.0,34.87692859209622,1034189.2439612802,1034189.2439612802,2161171.06,2161171.06,1.0,-63.8033764613552,52.146812295308074
2493,phuongthuongda,phuongthuongda,1,1,1968.0,185.0,32.15831385189811,1032211.6136635096,1032211.6136635096,10626597.55,10626597.55,6.0,-63.87259352177716,90.28652766036566
2494,tiemdoxinh5730,tiemdoxinh5730,1,1,722.0,0.0,20.87787480793755,1027471.3566520659,1027471.3566520659,1801702.82,1801702.82,6.0,-64.0385025171777,42.97220688969861
2495,hinihuongnoi1901,hinihuongnoi1901,1,1,1078.0,900.0,34.161992213246045,1025934.2106157129,1025934.2106157129,235454.43,235454.43,5.0,-64.09230262845004,335.7251679722964
2496,thuynhi1306,thuynhi1306,1,1,919.0,872.0,33.85596980776772,1019695.3364012915,1019695.3364012915,1208044.17,1208044.17,5.0,-64.31066322595478,15.591220774544063
2497,ngoanxinhiu143,ngoanxinhiu143,1,1,1187.0,237.0,31.83348363931832,1014716.0066503896,1014716.0066503896,821529.36,821529.36,6.0,-64.48493976723637,23.515489044772504
2498,nhibang3022,nhibang3022,1,1,604.0,0.0,20.601507228787682,991896.9115180715,991896.9115180715,2107972.39,2107972.39,1.0,-65.2836080968675,52.94545050857751
2499,minh.tuyet2040,minh.tuyet2040,1,1,1229.0,116.77272727272728,30.57794793611775,984152.3912049748,984152.3912049748,1050905.78,1050905.78,2.0,-65.55466630782587,6.351986073863365
2500,thuymipham613,thuymipham613,1,1,2781.0,469.5925925925926,34.42213519736974,972181.7878408319,972181.7878408319,750093.76,750093.76,2.0,-65.97363742557089,29.60803564621467
2501,10th2_.29,10th2_.29,1,1,1173.0,568.5,33.439025707559885,964743.5219190173,964743.5219190173,2300439.85,2300439.85,6.0,-66.23397673283439,58.06264954421576
2502,tiemnhabedau,tiemnhabedau,1,1,4487.0,224.0,33.790494630279305,959603.3663844356,959603.3663844356,1999859.73,1999859.73,2.0,-66.41388217654475,52.016466355646074
2503,emthichsubinhyen,emthichsubinhyen,1,1,851.0,406.0,32.31649826747865,958221.4637766308,958221.4637766308,831961.42,831961.42,2.0,-66.46224876781794,15.17618975368242
2504,xinbaby811,xinbaby811,1,1,6685.0,639.0,36.35446058242719,936653.9110367795,936653.9110367795,3380524.41,3380524.41,1.0,-67.21711311371271,72.2926446480894
2505,callmexuefang,callmexuefang,1,1,9109.0,0.0,24.807803639549984,934101.4904877938,934101.4904877938,193194.87,193194.87,5.0,-67.30644783292723,383.5022226458673
2506,ngoc_hoang_house,ngoc_hoang_house,1,1,955.0,0.0,21.31115907304068,933435.4211286161,933435.4211286161,770344.09,770344.09,5.0,-67.32976026049843,21.1712315633675
2507,teresa_phuonguyen,teresa_phuonguyen,1,1,29700.0,0.0,26.640848966776943,929827.6572728568,929827.6572728568,319039.88,319039.88,3.0,-67.45603199545,191.44558895673381
2508,tp.lm.review11,tp.lm.review11,1,1,1083.0,166.5,31.037548882602234,904069.0277735703,904069.0277735703,0.0,0.0,1.0,-68.35758402792504,
2509,nhilaystyle,nhilaystyle,1,1,2000000.0,713.9444444444445,45.4029413359457,886689.3693397617,886689.3693397617,0.0,0.0,1.0,-99.37931744146218,
2510,co.chip,co.chip,1,1,105300.0,6679.0,44.99582449114795,881536.1561084808,881536.1561084808,1845107.06,1845107.06,6.0,-88.27967123882362,52.223034900290244
2511,mi.nhon19th12,mi.nhon19th12,1,1,6170.0,177.5,33.85352870478287,870718.6471990707,870718.6471990707,781273.41,781273.41,5.0,-69.52484734803252,11.448647305054275
2512,vuflystore,vuflystore,1,1,5791.0,233.5,34.263094983306736,864120.6530124126,864120.6530124126,179512.35,179512.35,4.0,-69.75577714456556,381.37114410925636
2513,linhdanvuhihi,linhdanvuhihi,1,1,2747.0,1118.0,36.01528376733265,857526.3584454716,857526.3584454716,630378.23,630378.23,4.0,-69.98657745440849,36.033625153183294
2514,review_1104,review_1104,1,1,601.0,502.0,32.171945366546815,849422.1007119559,849422.1007119559,2661361.43,2661361.43,1.0,-70.27022647508154,68.08317385467046
2515,shop_mai_duong,shop_mai_duong,2,2,1879.0,359.75,28.483588843104247,847979.6466616602,847979.6466616602,4706893.32,9413786.64,3.5,-70.32071236684189,232.60944447925718
2516,shopkeongot02,shopkeongot02,1,1,4549.0,230.6,33.8655867467486,844407.5230952897,844407.5230952897,2233340.0,2233340.0,5.0,-70.44573669166486,62.19082078432797
2517,taphoangochan8386,taphoangochan8386,1,1,190.0,265.0,29.20556416309397,844277.0118716401,844277.0118716401,4578105.74,4578105.74,2.0,-70.45030458449261,81.55837676497966
2518,shopmypham.mai97,shopmypham.mai97,1,1,694.0,718.5555555555555,33.06117367544268,832772.1580233854,832772.1580233854,1171727.18,1171727.18,4.0,-70.8529744691815,28.927810821680733
2519,chidepthichreview,chidepthichreview,1,1,2157.0,538.0,34.28080208648461,824424.7966653716,824424.7966653716,2419419.48,2419419.48,1.0,-71.145132116712,65.92468550904734
2520,tientien9665,tientien9665,1,1,1298.0,0.0,21.78669928007936,824142.5822609987,824142.5822609987,1398839.3,1398839.3,2.0,-71.15500962086504,41.08382697991122
2521,thaobinh1977,thaobinh1977,1,1,10200.0,193.0,34.78811231516065,814250.0941822691,814250.0941822691,2715538.99,2715538.99,6.0,-71.50124670362058,70.01515731570221
2522,megaumeo8386,megaumeo8386,1,1,3176.0,2709.5,37.88693974338319,809010.7925565813,809010.7925565813,10719798.19,10719798.19,4.0,-71.68462226051965,92.45311545779593
2523,phuongle71_,phuongle71_,1,1,1286.0,343.0,32.64326895171293,793155.3820776851,793155.3820776851,7702402.18,7702402.18,1.0,-72.23956162728102,89.70249328012
2524,vuongluan286,vuongluan286,1,1,2623.0,295.7894736842105,33.47345946469093,791054.0736561212,791054.0736561212,110812189.69,110812189.69,1.0,-72.31310742203577,99.28613081659236
2525,hobingg28,hobingg28,1,1,48600.0,350.0,38.31314415596292,791033.6605472104,791033.6605472104,684060.29,684060.29,5.0,-77.21302212415443,15.638003274128124
2526,tuyt.hoa9138,tuyt.hoa9138,1,1,3382.0,619.3333333333334,35.23970987092938,776736.0960869,776736.0960869,1298779.27,1298779.27,1.0,-72.81423663695851,40.19491117325117
2527,giadinhcathy,giadinhcathy,1,1,1292.0,192.5,31.579579708726886,776136.5570480276,776136.5570480276,1525784.17,1525784.17,6.0,-72.83522050331904,49.13195638620188
2528,thudongg2511,thudongg2511,1,1,12200.0,5389.0,41.253459138858226,772969.9578914675,772969.9578914675,0.0,0.0,6.0,-72.94605147379863,
2529,hoccachsong1minh1,hoccachsong1minh1,1,1,2775.0,257.0,33.30010620102517,770377.1615351127,770377.1615351127,1985454.69,1985454.69,1.0,-73.03679934627107,61.19895531158595
2530,nuochoadanong,nuochoadanong,2,2,6402.0,281.0,34.76196091648663,766907.7537810123,766907.7537810123,2235594.575,4471189.15,1.0,-73.15822861766458,70.05852146526672
2531,lambotrecon2025,lambotrecon2025,1,1,5505.0,5803.714285714285,40.15728514387156,766078.8792337674,766078.8792337674,1092804.0,1092804.0,2.0,-73.18723922681815,29.897870136477593
2532,bo.an3729,bo.an3729,1,1,16300.0,339.3333333333333,36.56130804979896,761634.3700473834,761634.3700473834,2352646.6,2352646.6,1.0,-73.34279704834158,67.62648627093489
2533,ghtt.3108,ghtt.3108,1,1,16500.0,412.0,36.9404176689507,746752.3072294589,746752.3072294589,632690.56,632690.56,4.0,-73.86366924696894,18.028046321642428
2534,hai...tg,hai...tg,1,1,73700.0,0.0,28.050500060788362,727888.7417143844,727888.7417143844,548968.5,548968.5,4.0,-86.1730768195368,32.59207799980953
2535,tongthingoan123,tongthingoan123,1,1,67200.0,0.0,27.90729418727812,727888.7417143844,727888.7417143844,282821.85,282821.85,4.0,-84.83565121428366,157.36651595850338
2536,hoanganhkhoa0,hoanganhkhoa0,1,1,65500.0,0.0,27.86755202563194,727888.7417143844,727888.7417143844,41538537.38,41538537.38,4.0,-84.4420726961811,98.24767845084298
2537,1987nguyenthuong,1987nguyenthuong,1,1,3900.0,0.0,23.4922949810645,727133.8071503704,727133.8071503704,1398839.3,1398839.3,1.0,-74.55031674973705,48.01877476916967
2538,met5macgi_,met5macgi_,1,1,2959.0,107.75,31.79169092778461,720815.0280098799,720815.0280098799,771195.35,771195.35,4.0,-74.77147401965422,6.532757490060089
2539,khathanhduy.vlogger,khathanhduy.vlogger,1,1,46700.0,19392.0,45.71845279592425,717263.3310816168,717263.3310816168,7496069.28,7496069.28,5.0,-78.4974590253905,90.4314740927579
2540,tuithaonee,tuithaonee,1,1,3798.0,116.33333333333331,32.320148618270004,713639.5926105977,713639.5926105977,3283941.01,3283941.01,1.0,-75.02261425862909,78.26880597314391
2541,sushi.mua.g,sushi.mua.g,1,1,3042.0,123.0,32.078837871509876,712510.3025540254,712510.3025540254,2812214.73,2812214.73,4.0,-75.0621394106091,74.6637305127114
2542,.huongdang94,.huongdang94,1,1,6628.0,15473.0,42.27013479217589,712278.8763009162,712278.8763009162,714673.22,714673.22,2.0,-75.07023932946794,0.3350263633893796
2543,hanaah.28,hanaah.28,1,1,9040.0,0.0,24.796011112017403,711174.900820039,711174.900820039,23451777.99,23451777.99,1.0,-75.10887847129864,96.9675011373411
2544,dung.nguyen6789,dung.nguyen6789,1,1,388.0,135.75,29.07046085010097,708275.6663150082,708275.6663150082,6750511.19,6750511.19,0.0,-75.21035167897472,89.50782175779183
2545,duy2004.06,duy2004.06,1,1,5649.0,125.6,33.07726972275895,708068.0735057765,708068.0735057765,3029188.67,3029188.67,1.0,-75.21761742729782,76.62515773552737
2546,gicungduocc18,gicungduocc18,1,1,1530.0,0.0,22.0415779914453,675421.301635845,675421.301635845,5465036.05,5465036.05,4.0,-76.36025444274543,87.64104581458626
2547,lua.8386,lua.8386,1,1,2553.0,0.0,22.835312637339147,646055.8313493341,646055.8313493341,2200237.61,2200237.61,1.0,-77.3880459027733,70.6369971855297
2548,dungtran12031995,dungtran12031995,1,1,13500.0,0.0,25.417973493950825,643342.8078158811,643342.8078158811,21287344.41,21287344.41,6.0,-77.48300172644416,96.9778155723658
2549,mycutii41,mycutii41,1,1,25600.0,0.0,26.410441317591594,642123.4457279594,642123.4457279594,282821.85,282821.85,3.0,-77.52567939952142,127.04166800689532
2550,mintureview,mintureview,1,1,2260.0,356.0,33.586318030468384,639129.6905337564,639129.6905337564,234407.87,234407.87,3.0,-77.63046083131853,172.65709574245798
2551,lacdariviu,lacdariviu,1,1,693.0,0.0,20.814378998189788,638824.6534169102,638824.6534169102,8010721.02,8010721.02,0.0,-77.64113713040814,92.02537884140534
2552,hoanglinhmientay,hoanglinhmientay,1,1,221500.0,0.0,29.757294016981962,638391.8817257353,638391.8817257353,2533305.28,2533305.28,3.0,-95.96501745184636,74.80004140181103
2553,nihi2.3,nihi2.3,1,1,2065.0,289.70588235294116,33.06407688774045,611040.5200716024,611040.5200716024,100174.31,100174.31,1.0,-78.61358179749391,509.97726869454095
2554,ttp07zz,ttp07zz,1,1,2963.0,11773.0,40.51304875677451,607215.3254260656,607215.3254260656,1686853.62,1686853.62,2.0,-78.7474636100877,64.00308134465956
2555,xuxuclothes,xuxuclothes,1,1,3473.0,24631.0,42.133200132817684,589712.3024010503,589712.3024010503,27041.74,27041.74,2.0,-79.36006941596324,2080.7483630899874
2556,taphoa_khanh,taphoa_khanh,1,1,2592.0,356.0,33.79882500923563,582577.2228070467,582577.2228070467,234363.26,234363.26,3.0,-79.60979720175337,148.57873320547202
2557,boysnl.store,boysnl.store,1,1,40800.0,0.0,27.13334801961837,564991.6860253391,564991.6860253391,1001864.89,1001864.89,1.0,-80.61303038148347,43.606000004118414
2558,bngocdth,bngocdth,1,1,2818.0,0.0,22.988434718332737,564379.525223618,564379.525223618,4395227.79,4395227.79,3.0,-80.24671661717338,87.15926563561298
2559,santu1k,santu1k,1,1,7383.0,3645.3333333333335,39.74709266179388,553294.2695275784,553294.2695275784,36040.81,36040.81,1.0,-80.63470056653476,1435.1882200416096
